dataset,random_seed,forecast_model,cf_model,horizon,desired_change,fraction_std,forecast_smape,forecast_mase,validity_ratio,proximity,compactness,step_validity_auc
cif2016,39,seq2seq,ForecastCF,12,0.3,1.0,11.431560400721766,1.6217066261339284,0.7312885802469137,0.26971605769838597,0.43672839506172845,0.5950038580246914
cif2016,39,seq2seq,BaseShift,12,0.3,1.0,11.431560400721766,1.6217066261339284,0.34780092592592593,0.7960643480127656,0.03441358024691358,0.06510416666666666
cif2016,39,seq2seq,BaseNN,12,0.3,1.0,11.431560400721766,1.6217066261339284,0.5206404320987654,1.4701677793432248,0.020679012345679013,0.3138503086419753
cif2016,39,gru,ForecastCF,12,0.3,1.0,11.035120740527384,1.5141319376568336,0.7393904320987654,0.2608629678274384,0.5108024691358025,0.5978973765432098
cif2016,39,gru,BaseShift,12,0.3,1.0,11.035120740527384,1.5141319376568336,0.34375,0.7960643480127656,0.03441358024691358,0.11487268518518519
cif2016,39,gru,BaseNN,12,0.3,1.0,11.035120740527384,1.5141319376568336,0.5129243827160495,1.4701677793432248,0.020679012345679013,0.3748070987654321
cif2016,39,nbeats,ForecastCF,12,0.4,1.0,11.060504858335745,1.6652246934992538,0.5418595679012347,0.37102047474010336,0.4070987654320988,0.21431327160493827
cif2016,39,nbeats,BaseShift,12,0.4,1.0,11.060504858335745,1.6652246934992538,0.2175925925925926,1.061419130683687,0.025925925925925925,0.008101851851851851
cif2016,39,nbeats,BaseNN,12,0.4,1.0,11.060504858335745,1.6652246934992538,0.4874614197530864,1.4658773260559603,0.022222222222222227,0.3278356481481481
cif2016,39,wavenet,ForecastCF,12,0.4,1.0,9.229029622886715,1.3340127061485476,0.5486111111111112,0.4408099510569838,0.5266975308641976,0.3121141975308642
cif2016,39,wavenet,BaseShift,12,0.4,1.0,9.229029622886715,1.3340127061485476,0.17881944444444445,1.061419130683687,0.025925925925925925,0.011477623456790126
cif2016,39,wavenet,BaseNN,12,0.4,1.0,9.229029622886715,1.3340127061485476,0.1244212962962963,1.4658773260559603,0.022222222222222227,0.01880787037037037
cif2016,39,seq2seq,ForecastCF,12,0.4,1.0,11.431560400721766,1.6217066261339284,0.6587577160493828,0.32370765242088206,0.4675925925925926,0.4969135802469136
cif2016,39,seq2seq,BaseShift,12,0.4,1.0,11.431560400721766,1.6217066261339284,0.30536265432098764,1.061419130683687,0.025925925925925925,0.04195601851851852
cif2016,39,seq2seq,BaseNN,12,0.4,1.0,11.431560400721766,1.6217066261339284,0.48649691358024694,1.4658773260559603,0.022222222222222227,0.3100887345679012
cif2016,39,gru,ForecastCF,12,0.4,1.0,11.035120740527384,1.5141319376568336,0.6834490740740741,0.3016274729196566,0.5307098765432099,0.5150462962962964
cif2016,39,gru,BaseShift,12,0.4,1.0,11.035120740527384,1.5141319376568336,0.2779706790123457,1.061419130683687,0.025925925925925925,0.07079475308641975
cif2016,39,gru,BaseNN,12,0.4,1.0,11.035120740527384,1.5141319376568336,0.5086805555555556,1.4658773260559603,0.022222222222222227,0.3858024691358025
cif2016,39,nbeats,ForecastCF,12,0.5,1.0,11.060504858335745,1.6652246934992538,0.4868827160493827,0.39170612883506767,0.41450617283950614,0.11805555555555555
cif2016,39,nbeats,BaseShift,12,0.5,1.0,11.060504858335745,1.6652246934992538,0.18981481481481483,1.326773913354609,0.01697530864197531,0.004147376543209877
cif2016,39,nbeats,BaseNN,12,0.5,1.0,11.060504858335745,1.6652246934992538,0.423804012345679,1.4583415999078584,0.025154320987654324,0.27961033950617287
cif2016,39,wavenet,ForecastCF,12,0.5,1.0,9.229029622886715,1.3340127061485476,0.4816743827160494,0.4889440454846697,0.49104938271604937,0.25115740740740744
cif2016,39,wavenet,BaseShift,12,0.5,1.0,9.229029622886715,1.3340127061485476,0.15760030864197533,1.326773913354609,0.01697530864197531,0.008584104938271605
cif2016,39,wavenet,BaseNN,12,0.5,1.0,9.229029622886715,1.3340127061485476,0.1224922839506173,1.4583415999078584,0.025154320987654324,0.022376543209876545
cif2016,39,seq2seq,ForecastCF,12,0.5,1.0,11.431560400721766,1.6217066261339284,0.5871913580246914,0.3708099083415424,0.4600308641975309,0.4041280864197531
cif2016,39,seq2seq,BaseShift,12,0.5,1.0,11.431560400721766,1.6217066261339284,0.2677469135802469,1.326773913354609,0.01697530864197531,0.035493827160493825
cif2016,39,seq2seq,BaseNN,12,0.5,1.0,11.431560400721766,1.6217066261339284,0.44560185185185186,1.4583415999078584,0.025154320987654324,0.3323688271604938
cif2016,39,gru,ForecastCF,12,0.5,1.0,11.035120740527384,1.5141319376568336,0.6292438271604938,0.3451201415650577,0.5141975308641975,0.44743441358024694
cif2016,39,gru,BaseShift,12,0.5,1.0,11.035120740527384,1.5141319376568336,0.22839506172839505,1.326773913354609,0.01697530864197531,0.04755015432098766
cif2016,39,gru,BaseNN,12,0.5,1.0,11.035120740527384,1.5141319376568336,0.4583333333333333,1.4583415999078584,0.025154320987654324,0.3571566358024691
